freq,gap,gap_width,gap_length,finger_width,rect_breadth,s
350.0,5.0,5.3,3.0,15.0,50.0,-7.50700646997014
350.0,5.0,5.3,4.0,15.0,50.0,-8.20918502364979
350.0,5.0,5.3,5.0,15.0,50.0,-8.59394096782448
350.0,5.0,5.3,6.0,15.0,50.0,-9.31921356545942
350.0,5.0,5.3,7.0,15.0,50.0,-9.91604088164922
350.0,5.0,5.3,8.0,15.0,50.0,-9.47744367479539
350.0,5.0,5.3,9.0,15.0,50.0,-10.0025480568005
350.0,5.0,5.3,10.0,15.0,50.0,-11.0799084130332
350.0,5.0,5.3,11.0,15.0,50.0,-10.3474521226105
350.0,5.0,5.3,12.0,15.0,50.0,-10.3708432423335
350.0,5.0,5.3,13.0,15.0,50.0,-11.2248251218615
350.0,5.0,5.3,14.0,15.0,50.0,-12.0877654906509
350.0,5.0,5.3,15.0,15.0,50.0,-12.4680446243482
350.0,5.0,5.5,5.0,15.0,50.0,-9.11956952544354
350.0,5.0,5.7,5.0,15.0,50.0,-9.22681338302254
350.0,5.0,5.75,5.0,15.0,50.0,-9.43520246358403
350.0,5.0,6.0,5.0,15.0,50.0,-8.56818625995156
350.0,5.0,6.5,5.0,15.0,50.0,-9.24523298707899
350.0,5.0,7.0,5.0,15.0,50.0,-9.00546428051293
350.0,5.0,7.5,5.0,15.0,50.0,-9.44081442158515
350.0,5.0,8.0,1.0,15.0,50.0,-4.51731343420407
350.0,5.0,8.0,2.0,15.0,50.0,-5.71415330599941
350.0,5.0,8.0,3.0,15.0,50.0,-7.73641918950102
350.0,5.0,8.0,4.0,15.0,50.0,-8.61863868905834
350.0,5.0,8.0,5.0,15.0,50.0,-8.85324559588008
350.0,5.0,8.0,6.0,15.0,50.0,-9.3091371098826
350.0,5.0,8.0,7.0,15.0,50.0,-9.65222724303987
350.0,5.0,8.0,8.0,15.0,50.0,-11.0215217225639
350.0,5.0,8.0,9.0,15.0,50.0,-10.1903321707994
350.0,5.0,8.0,10.0,15.0,50.0,-10.4631413558683
350.0,5.0,8.0,11.0,15.0,50.0,-11.5033445302406
350.0,5.0,8.0,12.0,15.0,50.0,-11.7420046897593
350.0,5.0,8.0,13.0,15.0,50.0,-12.5782398769355
350.0,5.0,8.0,14.0,15.0,50.0,-12.914582502155
350.0,5.0,8.0,15.0,15.0,50.0,-10.676280293877
350.0,5.0,8.5,5.0,15.0,50.0,-9.47608936840593
350.0,5.0,9.0,5.0,15.0,50.0,-9.18123026814986
350.0,5.0,9.5,5.0,15.0,50.0,-9.15178625148009
350.0,5.0,10.0,5.0,15.0,50.0,-9.36032613750784
350.0,5.0,10.5,5.0,15.0,50.0,-9.00453684636889
350.0,5.0,11.0,5.0,15.0,50.0,-9.57072619564584
350.0,5.0,11.5,5.0,15.0,50.0,-8.88692479860107
350.0,5.0,12.0,5.0,15.0,50.0,-9.21012726813909
350.0,5.0,12.5,5.0,15.0,50.0,-5.92037911687436
350.0,5.0,13.0,5.0,15.0,50.0,-9.11391678559971
350.0,5.0,13.45,5.0,15.0,50.0,-8.92032899814452
350.0,5.0,13.5,5.0,15.0,50.0,-9.02091874289882
350.0,5.0,13.9,5.0,15.0,50.0,-8.93010253553462
350.0,5.0,14.0,5.0,15.0,50.0,-8.85081894843074
350.0,5.0,14.1,5.0,15.0,50.0,-8.86702959092351
350.0,5.0,14.12,5.0,15.0,50.0,-7.50802509595504
350.0,5.0,14.14,5.0,15.0,50.0,-8.51040007901093
350.0,5.0,14.16,5.0,15.0,50.0,-8.81907411975296
350.0,5.0,14.18,5.0,15.0,50.0,-8.88684095657456
350.0,5.0,14.2,5.0,15.0,50.0,-8.85349665024903
350.0,5.0,14.22,5.0,15.0,50.0,-7.51020687617506
350.0,5.0,14.24,5.0,15.0,50.0,-8.89955275757577
350.0,5.0,14.248,5.0,15.0,50.0,-8.8616671604188
350.0,5.0,14.25,5.0,15.0,50.0,-8.84161538208464
350.0,5.0,14.256,5.0,15.0,50.0,-8.58556569251632
350.0,5.0,14.26,5.0,15.0,50.0,-8.7573660449132
350.0,5.0,14.261,5.0,15.0,50.0,-8.61085963897331
350.0,5.0,14.262,5.0,15.0,50.0,-8.84106364339327
350.0,5.0,14.263,5.0,15.0,50.0,-8.60916014995975
350.0,5.0,14.264,1.0,15.0,50.0,-5.34638801517878
350.0,5.0,14.264,2.0,15.0,50.0,-6.1405774709268
350.0,5.0,14.264,2.1,15.0,50.0,-5.5125772181596
350.0,5.0,14.264,2.5,15.0,50.0,-6.18998259550927
350.0,5.0,14.264,2.7,15.0,50.0,-6.06682972901874
350.0,5.0,14.264,3.0,15.0,50.0,-6.5009421362753
350.0,5.0,14.264,4.0,15.0,50.0,-6.07722885080573
350.0,5.0,14.264,4.1,15.0,50.0,-8.27181246803373
350.0,5.0,14.264,4.3,15.0,50.0,-8.56621434701061
350.0,5.0,14.264,4.5,15.0,50.0,-8.68059120137242
350.0,5.0,14.264,4.7,15.0,50.0,-8.66377138117572
350.0,5.0,14.264,4.9,15.0,50.0,-8.83178484002555
350.0,5.0,14.264,5.0,15.0,50.0,-8.8711341232558
350.0,5.0,14.264,5.1,15.0,50.0,-8.72930699686258
350.0,5.0,14.264,5.3,15.0,50.0,-9.09315500350614
350.0,5.0,14.264,5.5,15.0,50.0,-9.29133337233373
350.0,5.0,14.264,5.7,15.0,50.0,-9.44262270132806
350.0,5.0,14.264,5.9,15.0,50.0,-9.45188928129761
350.0,5.0,14.264,6.0,15.0,50.0,-9.72585653629079
350.0,5.0,14.264,7.0,15.0,50.0,-11.2064611508548
350.0,5.0,14.264,7.5,15.0,50.0,-10.9090293483276
350.0,5.0,14.264,8.0,15.0,50.0,-11.177943138671
350.0,5.0,14.264,9.0,15.0,50.0,-12.316518447083
350.0,5.0,14.264,10.0,15.0,50.0,-10.6167762756582
350.0,5.0,14.264,11.0,15.0,50.0,-9.99193288746758
350.0,5.0,14.264,12.0,15.0,50.0,-11.2935434399858
350.0,5.0,14.264,13.0,15.0,50.0,-10.3151605447728
350.0,5.0,14.264,14.0,15.0,50.0,-11.924772138237
350.0,5.0,14.264,15.0,15.0,50.0,-11.7741385141102
350.0,5.0,14.265,5.0,15.0,50.0,-9.04821965873942
350.0,5.0,14.266,5.0,15.0,50.0,-9.01433136552954
350.0,5.0,14.267,5.0,15.0,50.0,-8.47798372593541
350.0,5.0,14.268,5.0,15.0,50.0,-8.78059111495593
350.0,5.0,14.269,5.0,15.0,50.0,-8.84169899740387
350.0,5.0,14.27,5.0,15.0,50.0,-8.95770078116412
350.0,5.0,14.272,5.0,15.0,50.0,-8.91266251587665
350.0,5.0,14.28,5.0,15.0,50.0,-8.83043969859814
350.0,5.0,14.288,5.0,15.0,50.0,-8.78558955650794
350.0,5.0,14.296,5.0,15.0,50.0,-8.89600555410128
350.0,5.0,14.3,5.0,15.0,50.0,-8.86351615613301
350.0,5.0,14.35,5.0,15.0,50.0,-8.83951589847346
350.0,5.0,14.4,5.0,15.0,50.0,-8.93482859616259
350.0,5.0,14.5,5.0,15.0,50.0,-8.91360593069567
350.0,5.0,14.6,5.0,15.0,50.0,-8.92610882892101
350.0,5.0,14.8,5.0,15.0,50.0,-8.96007596037769
350.0,5.0,14.9,5.0,15.0,50.0,-8.97665381144594
350.0,5.0,15.0,5.0,15.0,50.0,-8.78136580862895
350.0,5.0,15.25,5.0,15.0,50.0,-8.82631455071855
350.0,5.0,15.7,5.0,15.0,50.0,-8.7838752054237
350.0,5.0,16.0,5.0,15.0,50.0,-8.67182377585386
400.0,5.0,1.0,5.0,15.0,50.0,-7.00947207322559
400.0,5.0,1.2,5.0,15.0,50.0,-6.91253739703114
400.0,5.0,1.4,5.0,15.0,50.0,-7.12251987601385
400.0,5.0,1.5,1.0,15.0,50.0,-5.43788717326865
400.0,5.0,1.5,2.0,15.0,50.0,-5.97080399319868
400.0,5.0,1.5,3.0,15.0,50.0,-6.20335383967969
400.0,5.0,1.5,4.0,15.0,50.0,-4.62781658220163
400.0,5.0,1.5,5.0,15.0,50.0,-7.09820015044687
400.0,5.0,1.5,6.0,15.0,50.0,-7.23233602511869
400.0,5.0,1.5,7.0,15.0,50.0,-7.68419742968428
400.0,5.0,1.5,8.0,15.0,50.0,-5.94914408368192
400.0,5.0,1.5,9.0,15.0,50.0,-5.38771110920138
400.0,5.0,1.5,10.0,15.0,50.0,-8.32043170582855
400.0,5.0,1.5,11.0,15.0,50.0,-8.72133082905307
400.0,5.0,1.5,12.0,15.0,50.0,-8.66362492071934
400.0,5.0,1.5,13.0,15.0,50.0,-9.39374036022181
400.0,5.0,1.5,14.0,15.0,50.0,-9.67126469049418
400.0,5.0,1.5,15.0,15.0,50.0,-9.47498012044613
400.0,5.0,1.6,5.0,15.0,50.0,-7.08505155447354
400.0,5.0,1.8,5.0,15.0,50.0,-6.7998659536122
400.0,5.0,2.0,5.0,15.0,50.0,-7.08216716008895
400.0,5.0,2.2,5.0,15.0,50.0,-7.35585748260437
400.0,5.0,2.4,5.0,15.0,50.0,-7.1381629718479
400.0,5.0,2.5,1.0,15.0,50.0,-5.70322544236375
400.0,5.0,2.5,2.0,15.0,50.0,-5.88118071446699
400.0,5.0,2.5,3.0,15.0,50.0,-6.64392150722338
400.0,5.0,2.5,4.0,15.0,50.0,-6.68150369971448
400.0,5.0,2.5,5.0,15.0,50.0,-7.44787997445309
400.0,5.0,2.5,6.0,15.0,50.0,-7.76435720912891
400.0,5.0,2.5,7.0,15.0,50.0,-8.01836250903662
400.0,5.0,2.5,8.0,15.0,50.0,-8.18889903676769
400.0,5.0,2.5,9.0,15.0,50.0,-8.63715860722926
400.0,5.0,2.5,10.0,15.0,50.0,-8.82083736134977
400.0,5.0,2.5,11.0,15.0,50.0,-9.0839578625592
400.0,5.0,2.5,12.0,15.0,50.0,-8.86257556995551
400.0,5.0,2.5,13.0,15.0,50.0,-9.64330906860879
400.0,5.0,2.5,14.0,15.0,50.0,-10.272864238869
400.0,5.0,2.5,15.0,15.0,50.0,-9.45265304900154
400.0,5.0,3.0,5.0,15.0,50.0,-7.05082600923658
400.0,5.0,3.5,5.0,15.0,50.0,-7.14653446847262
400.0,5.0,4.0,5.0,15.0,50.0,-7.3562659731735
400.0,5.0,4.5,5.0,15.0,50.0,-7.3021902529947
400.0,5.0,4.7,5.0,15.0,50.0,-7.90922644604345
400.0,5.0,4.9,5.0,15.0,50.0,-7.29417347238685
400.0,5.0,5.0,5.0,15.0,50.0,-5.70592378526117
400.0,5.0,5.0,1.0,15.0,50.0,-4.41597722042352
400.0,5.0,5.0,2.0,15.0,50.0,-6.415497461562
400.0,5.0,5.0,2.5,15.0,50.0,-6.77718582221625
400.0,5.0,5.0,3.0,15.0,50.0,-6.84461174747739
400.0,5.0,5.0,4.0,15.0,50.0,-7.38545082536502
400.0,5.0,5.0,5.0,15.0,50.0,-7.94428798309536
400.0,5.0,5.0,6.0,15.0,50.0,-8.36166002398222
400.0,5.0,5.0,7.0,15.0,50.0,-8.46038530127764
400.0,5.0,5.0,7.5,15.0,50.0,-8.52201650909169
400.0,5.0,5.0,8.0,15.0,50.0,-8.41845823020554
400.0,5.0,5.0,9.0,15.0,50.0,-9.42282546438397
400.0,5.0,5.0,10.0,15.0,50.0,-9.80796316912965
400.0,5.0,5.0,11.0,15.0,50.0,-10.3138378582105
400.0,5.0,5.0,12.0,15.0,50.0,-10.6527595972815
400.0,5.0,5.0,13.0,15.0,50.0,-11.3486061639956
400.0,5.0,5.0,14.0,15.0,50.0,-12.0215641619374
400.0,5.0,5.0,15.0,15.0,50.0,-12.4236197577477
400.0,5.0,5.1,5.0,15.0,50.0,-8.07820183107232
400.0,5.0,5.3,1.0,15.0,50.0,-4.57833753594423
400.0,5.0,5.3,2.0,15.0,50.0,-6.62765446811937
400.0,5.0,5.3,3.0,15.0,50.0,-6.86516217820277
400.0,5.0,5.3,4.0,15.0,50.0,-7.22329808651761
400.0,5.0,5.3,5.0,15.0,50.0,-7.94881022796023
400.0,5.0,5.3,6.0,15.0,50.0,-8.703822824859
400.0,5.0,5.3,7.0,15.0,50.0,-8.62402007162785
400.0,5.0,5.3,8.0,15.0,50.0,-9.09604171178778
400.0,5.0,5.3,9.0,15.0,50.0,-9.54923844527466
400.0,5.0,5.3,10.0,15.0,50.0,-10.1707915894203
400.0,5.0,5.3,11.0,15.0,50.0,-10.3976502912952
400.0,5.0,5.3,12.0,15.0,50.0,-10.6045141040621
400.0,5.0,5.3,13.0,15.0,50.0,-10.9411746550914
400.0,5.0,5.3,14.0,15.0,50.0,-12.6996337738582
400.0,5.0,5.3,15.0,15.0,50.0,-11.6020424912349
400.0,5.0,5.5,5.0,15.0,50.0,-8.07027899580028
400.0,5.0,5.7,5.0,15.0,50.0,-8.032968288837
400.0,5.0,5.75,5.0,15.0,50.0,-8.21195496151866
400.0,5.0,6.0,5.0,15.0,50.0,-7.48462675225161
400.0,5.0,6.5,5.0,15.0,50.0,-7.93913072453411
400.0,5.0,7.0,5.0,15.0,50.0,-7.68001054754695
400.0,5.0,7.5,5.0,15.0,50.0,-7.96232597333453
400.0,5.0,8.0,1.0,15.0,50.0,-4.16937227927523
400.0,5.0,8.0,2.0,15.0,50.0,-5.19642055009467
400.0,5.0,8.0,3.0,15.0,50.0,-7.32717973934813
400.0,5.0,8.0,4.0,15.0,50.0,-6.91130731494515
400.0,5.0,8.0,5.0,15.0,50.0,-8.08617291150888
400.0,5.0,8.0,6.0,15.0,50.0,-8.21712152509237
400.0,5.0,8.0,7.0,15.0,50.0,-9.15307950488385
400.0,5.0,8.0,8.0,15.0,50.0,-9.10029912860933
400.0,5.0,8.0,9.0,15.0,50.0,-9.89492168436041
400.0,5.0,8.0,10.0,15.0,50.0,-10.6005349842869
400.0,5.0,8.0,11.0,15.0,50.0,-11.7196817311978
400.0,5.0,8.0,12.0,15.0,50.0,-12.1581095456242
400.0,5.0,8.0,13.0,15.0,50.0,-12.4630445509504
400.0,5.0,8.0,14.0,15.0,50.0,-13.5164698213647
400.0,5.0,8.0,15.0,15.0,50.0,-13.4067530894919
400.0,5.0,8.5,5.0,15.0,50.0,-8.18830790143928
400.0,5.0,9.0,5.0,15.0,50.0,-8.31501408509216
400.0,5.0,9.5,5.0,15.0,50.0,-8.31578245365683
400.0,5.0,10.0,5.0,15.0,50.0,-8.41636158086551
400.0,5.0,10.5,5.0,15.0,50.0,-8.37192904102002
400.0,5.0,11.0,5.0,15.0,50.0,-8.310979330646
400.0,5.0,11.5,5.0,15.0,50.0,-8.44158282804078
400.0,5.0,12.0,5.0,15.0,50.0,-8.49380290501089
400.0,5.0,12.5,5.0,15.0,50.0,-4.39713857991
400.0,5.0,13.0,5.0,15.0,50.0,-8.52280408519987
400.0,5.0,13.45,5.0,15.0,50.0,-8.53233237633295
400.0,5.0,13.5,5.0,15.0,50.0,-8.47012179920397
400.0,5.0,13.9,5.0,15.0,50.0,-8.50717240033243
400.0,5.0,14.0,5.0,15.0,50.0,-8.4960860940493
400.0,5.0,14.1,5.0,15.0,50.0,-8.45647691463512
400.0,5.0,14.12,5.0,15.0,50.0,-6.277661695077
400.0,5.0,14.14,5.0,15.0,50.0,-6.56826084195204
400.0,5.0,14.16,5.0,15.0,50.0,-8.43584362569181
400.0,5.0,14.18,5.0,15.0,50.0,-8.45995492501947
400.0,5.0,14.2,5.0,15.0,50.0,-8.47918478684534
400.0,5.0,14.22,5.0,15.0,50.0,-5.48707257840552
400.0,5.0,14.24,5.0,15.0,50.0,-8.51274575527069
400.0,5.0,14.248,5.0,15.0,50.0,-8.48710379771106
400.0,5.0,14.25,5.0,15.0,50.0,-8.45587256784308
400.0,5.0,14.256,5.0,15.0,50.0,-8.38927126798227
400.0,5.0,14.26,5.0,15.0,50.0,-8.3768053032525
400.0,5.0,14.261,5.0,15.0,50.0,-8.42421693298319
400.0,5.0,14.262,5.0,15.0,50.0,-8.50460103676799
400.0,5.0,14.263,5.0,15.0,50.0,-8.40588603908772
400.0,5.0,14.264,1.0,15.0,50.0,-4.93914885228474
400.0,5.0,14.264,2.0,15.0,50.0,-5.4015478652292
400.0,5.0,14.264,2.1,15.0,50.0,-4.53843768064326
400.0,5.0,14.264,2.5,15.0,50.0,-5.47035182664388
400.0,5.0,14.264,2.7,15.0,50.0,-5.37830029068447
400.0,5.0,14.264,3.0,15.0,50.0,-5.49825400264556
400.0,5.0,14.264,4.0,15.0,50.0,-4.41167971486589
400.0,5.0,14.264,4.1,15.0,50.0,-8.05874683025444
400.0,5.0,14.264,4.3,15.0,50.0,-8.18297367809511
400.0,5.0,14.264,4.5,15.0,50.0,-8.2122674204761
400.0,5.0,14.264,4.7,15.0,50.0,-8.38266355247576
400.0,5.0,14.264,4.9,15.0,50.0,-8.446307119232
400.0,5.0,14.264,5.0,15.0,50.0,-8.47293617431715
400.0,5.0,14.264,5.1,15.0,50.0,-8.53303565389943
400.0,5.0,14.264,5.3,15.0,50.0,-8.70853912397232
400.0,5.0,14.264,5.5,15.0,50.0,-8.69279457323123
400.0,5.0,14.264,5.7,15.0,50.0,-8.8592889247848
400.0,5.0,14.264,5.9,15.0,50.0,-8.95888160857853
400.0,5.0,14.264,6.0,15.0,50.0,-8.90937870942975
400.0,5.0,14.264,7.0,15.0,50.0,-9.48779377512045
400.0,5.0,14.264,7.5,15.0,50.0,-9.95398772009499
400.0,5.0,14.264,8.0,15.0,50.0,-10.2309421082387
400.0,5.0,14.264,9.0,15.0,50.0,-10.4808448491756
400.0,5.0,14.264,10.0,15.0,50.0,-11.3835697962048
400.0,5.0,14.264,11.0,15.0,50.0,-11.4619228372213
400.0,5.0,14.264,12.0,15.0,50.0,-13.0523897797786
400.0,5.0,14.264,13.0,15.0,50.0,-12.9439543132136
400.0,5.0,14.264,14.0,15.0,50.0,-15.0007049686005
400.0,5.0,14.264,15.0,15.0,50.0,-15.9981689136036
400.0,5.0,14.265,5.0,15.0,50.0,-8.39023140102221
400.0,5.0,14.266,5.0,15.0,50.0,-8.59133146033323
400.0,5.0,14.267,5.0,15.0,50.0,-8.42053719062499
400.0,5.0,14.268,5.0,15.0,50.0,-8.42734633105642
400.0,5.0,14.269,5.0,15.0,50.0,-8.47632326358831
400.0,5.0,14.27,5.0,15.0,50.0,-8.54567586800853
400.0,5.0,14.272,5.0,15.0,50.0,-8.53067337147739
400.0,5.0,14.28,5.0,15.0,50.0,-8.44503802482598
400.0,5.0,14.288,5.0,15.0,50.0,-8.48202053004659
400.0,5.0,14.296,5.0,15.0,50.0,-8.4649451387797
400.0,5.0,14.3,5.0,15.0,50.0,-8.50387890337355
400.0,5.0,14.35,5.0,15.0,50.0,-8.51768900582985
400.0,5.0,14.4,5.0,15.0,50.0,-8.51227772393648
400.0,5.0,14.5,5.0,15.0,50.0,-8.55156129502547
400.0,5.0,14.6,5.0,15.0,50.0,-8.47806993433279
400.0,5.0,14.8,5.0,15.0,50.0,-8.56044350714138
400.0,5.0,14.9,5.0,15.0,50.0,-8.49660570311439
400.0,5.0,15.0,5.0,15.0,50.0,-8.45997695895865
400.0,5.0,15.25,5.0,15.0,50.0,-8.51507770106067
400.0,5.0,15.7,5.0,15.0,50.0,-8.45340155023653
400.0,5.0,16.0,5.0,15.0,50.0,-8.47082024424479
450.0,5.0,1.0,5.0,15.0,50.0,-6.47706196747968
450.0,5.0,1.2,5.0,15.0,50.0,-6.37693874509631
450.0,5.0,1.4,5.0,15.0,50.0,-6.50867605121113
450.0,5.0,1.5,1.0,15.0,50.0,-5.14856536538906
450.0,5.0,1.5,2.0,15.0,50.0,-5.56476855739062
450.0,5.0,1.5,3.0,15.0,50.0,-5.48798123021607
450.0,5.0,1.5,4.0,15.0,50.0,-4.23998577076103
450.0,5.0,1.5,5.0,15.0,50.0,-6.30845637754223
450.0,5.0,1.5,6.0,15.0,50.0,-6.53914882194148
450.0,5.0,1.5,7.0,15.0,50.0,-6.91285257210359
450.0,5.0,1.5,8.0,15.0,50.0,-5.28559682267458
450.0,5.0,1.5,9.0,15.0,50.0,-4.7871682687266
450.0,5.0,1.5,10.0,15.0,50.0,-7.31154315858889
450.0,5.0,1.5,11.0,15.0,50.0,-7.62822521260392
450.0,5.0,1.5,12.0,15.0,50.0,-7.62754802796603
450.0,5.0,1.5,13.0,15.0,50.0,-8.00904086631083
450.0,5.0,1.5,14.0,15.0,50.0,-8.08152782826794
450.0,5.0,1.5,15.0,15.0,50.0,-8.05205990915473
450.0,5.0,1.6,5.0,15.0,50.0,-6.22116711477628
450.0,5.0,1.8,5.0,15.0,50.0,-5.79920497328938
450.0,5.0,2.0,5.0,15.0,50.0,-6.21032162260878
450.0,5.0,2.2,5.0,15.0,50.0,-6.39068046497687
450.0,5.0,2.4,5.0,15.0,50.0,-6.01671218950603
450.0,5.0,2.5,1.0,15.0,50.0,-5.31888347526988
450.0,5.0,2.5,2.0,15.0,50.0,-5.35914837464602
450.0,5.0,2.5,3.0,15.0,50.0,-5.9103575658834
450.0,5.0,2.5,4.0,15.0,50.0,-5.94882961800782
450.0,5.0,2.5,5.0,15.0,50.0,-6.65234918314278
450.0,5.0,2.5,6.0,15.0,50.0,-6.70799049144234
450.0,5.0,2.5,7.0,15.0,50.0,-7.05551876042296
450.0,5.0,2.5,8.0,15.0,50.0,-6.93828718023789
450.0,5.0,2.5,9.0,15.0,50.0,-6.98807624445648
450.0,5.0,2.5,10.0,15.0,50.0,-7.41118062974363
450.0,5.0,2.5,11.0,15.0,50.0,-7.17512821109854
450.0,5.0,2.5,12.0,15.0,50.0,-6.78662394461462
450.0,5.0,2.5,13.0,15.0,50.0,-7.75582570105306
450.0,5.0,2.5,14.0,15.0,50.0,-8.1612767763909
450.0,5.0,2.5,15.0,15.0,50.0,-7.10903539094748
450.0,5.0,3.0,5.0,15.0,50.0,-5.91338242724799
450.0,5.0,3.5,5.0,15.0,50.0,-6.04412097910716
450.0,5.0,4.0,5.0,15.0,50.0,-6.15672156278989
450.0,5.0,4.5,5.0,15.0,50.0,-6.04026267104617
450.0,5.0,4.7,5.0,15.0,50.0,-6.5072383099219
450.0,5.0,4.9,5.0,15.0,50.0,-5.88802361254928
450.0,5.0,5.0,5.0,15.0,50.0,-4.24341412036633
450.0,5.0,5.0,1.0,15.0,50.0,-4.12684591695097
450.0,5.0,5.0,2.0,15.0,50.0,-5.77076793744798
450.0,5.0,5.0,2.5,15.0,50.0,-6.07667078139591
450.0,5.0,5.0,3.0,15.0,50.0,-5.79711205208241
450.0,5.0,5.0,4.0,15.0,50.0,-6.12827312883105
450.0,5.0,5.0,5.0,15.0,50.0,-6.79685706294721
450.0,5.0,5.0,6.0,15.0,50.0,-6.99875124880807
450.0,5.0,5.0,7.0,15.0,50.0,-6.84588556448553
450.0,5.0,5.0,7.5,15.0,50.0,-7.17712527599861
450.0,5.0,5.0,8.0,15.0,50.0,-6.52562716250072
450.0,5.0,5.0,9.0,15.0,50.0,-7.62523646401191
450.0,5.0,5.0,10.0,15.0,50.0,-7.62037149141276
450.0,5.0,5.0,11.0,15.0,50.0,-8.5469159656417
450.0,5.0,5.0,12.0,15.0,50.0,-8.35749107061128
450.0,5.0,5.0,13.0,15.0,50.0,-9.43063831481915
450.0,5.0,5.0,14.0,15.0,50.0,-9.69499676182884
450.0,5.0,5.0,15.0,15.0,50.0,-9.94129753426913
450.0,5.0,5.1,5.0,15.0,50.0,-6.5546528148424
450.0,5.0,5.3,1.0,15.0,50.0,-4.26038942438715
450.0,5.0,5.3,2.0,15.0,50.0,-5.94862241702242
450.0,5.0,5.3,3.0,15.0,50.0,-5.98227624179547
450.0,5.0,5.3,4.0,15.0,50.0,-6.04188370365705
450.0,5.0,5.3,5.0,15.0,50.0,-6.8116040760637
450.0,5.0,5.3,6.0,15.0,50.0,-7.32396041559736
450.0,5.0,5.3,7.0,15.0,50.0,-6.85804641148166
450.0,5.0,5.3,8.0,15.0,50.0,-7.68450868938087
450.0,5.0,5.3,9.0,15.0,50.0,-7.86988756760909
450.0,5.0,5.3,10.0,15.0,50.0,-7.94749693531476
450.0,5.0,5.3,11.0,15.0,50.0,-8.59846805825749
450.0,5.0,5.3,12.0,15.0,50.0,-8.77606558553187
450.0,5.0,5.3,13.0,15.0,50.0,-8.4979654962682
450.0,5.0,5.3,14.0,15.0,50.0,-9.32137701178372
450.0,5.0,5.3,15.0,15.0,50.0,-8.37460056162098
450.0,5.0,5.5,5.0,15.0,50.0,-6.6228628798511
450.0,5.0,5.7,5.0,15.0,50.0,-6.52214136309898
450.0,5.0,5.75,5.0,15.0,50.0,-6.64850940000048
450.0,5.0,6.0,5.0,15.0,50.0,-6.17466742943806
450.0,5.0,6.5,5.0,15.0,50.0,-6.39914389307568
450.0,5.0,7.0,5.0,15.0,50.0,-6.18844371467422
450.0,5.0,7.5,5.0,15.0,50.0,-6.30885980579868
450.0,5.0,8.0,1.0,15.0,50.0,-3.76110542938716
450.0,5.0,8.0,2.0,15.0,50.0,-4.75832246222624
450.0,5.0,8.0,3.0,15.0,50.0,-6.51505031233488
450.0,5.0,8.0,4.0,15.0,50.0,-5.41766669688361
450.0,5.0,8.0,5.0,15.0,50.0,-6.79549181988982
450.0,5.0,8.0,6.0,15.0,50.0,-6.69838835831366
450.0,5.0,8.0,7.0,15.0,50.0,-7.6296183688246
450.0,5.0,8.0,8.0,15.0,50.0,-6.83310543946725
450.0,5.0,8.0,9.0,15.0,50.0,-8.09600602380421
450.0,5.0,8.0,10.0,15.0,50.0,-8.66770728213316
450.0,5.0,8.0,11.0,15.0,50.0,-8.98287595552273
450.0,5.0,8.0,12.0,15.0,50.0,-9.1757528424996
450.0,5.0,8.0,13.0,15.0,50.0,-8.81098747442947
450.0,5.0,8.0,14.0,15.0,50.0,-9.26454874854102
450.0,5.0,8.0,15.0,15.0,50.0,-10.8627611883025
450.0,5.0,8.5,5.0,15.0,50.0,-6.55979625523572
450.0,5.0,9.0,5.0,15.0,50.0,-6.87797753647183
450.0,5.0,9.5,5.0,15.0,50.0,-6.91033670140741
450.0,5.0,10.0,5.0,15.0,50.0,-6.90026077202884
450.0,5.0,10.5,5.0,15.0,50.0,-7.05921499544466
450.0,5.0,11.0,5.0,15.0,50.0,-6.64694145881214
450.0,5.0,11.5,5.0,15.0,50.0,-7.2298370933819
450.0,5.0,12.0,5.0,15.0,50.0,-7.07852248048426
450.0,5.0,12.5,5.0,15.0,50.0,-3.38160584130374
450.0,5.0,13.0,5.0,15.0,50.0,-7.16792551763252
450.0,5.0,13.45,5.0,15.0,50.0,-7.30658281830387
450.0,5.0,13.5,5.0,15.0,50.0,-7.15862303595712
450.0,5.0,13.9,5.0,15.0,50.0,-7.26146009679272
450.0,5.0,14.0,5.0,15.0,50.0,-7.31408738521381
450.0,5.0,14.1,5.0,15.0,50.0,-7.24256642176705
450.0,5.0,14.12,5.0,15.0,50.0,-5.14430082009722
450.0,5.0,14.14,5.0,15.0,50.0,-5.041266886028
450.0,5.0,14.16,5.0,15.0,50.0,-7.24526631569763
450.0,5.0,14.18,5.0,15.0,50.0,-7.2218446235177
450.0,5.0,14.2,5.0,15.0,50.0,-7.28855530123285
450.0,5.0,14.22,5.0,15.0,50.0,-4.16207841873781
450.0,5.0,14.24,5.0,15.0,50.0,-7.29713173928929
450.0,5.0,14.248,5.0,15.0,50.0,-7.28674938566991
450.0,5.0,14.25,5.0,15.0,50.0,-7.2586808667852
450.0,5.0,14.256,5.0,15.0,50.0,-7.36882815692091
450.0,5.0,14.26,5.0,15.0,50.0,-7.20813264699812
450.0,5.0,14.261,5.0,15.0,50.0,-7.39796003306389
450.0,5.0,14.262,5.0,15.0,50.0,-7.32831326436329
450.0,5.0,14.263,5.0,15.0,50.0,-7.37256886759666
450.0,5.0,14.264,1.0,15.0,50.0,-4.48194734636717
